Year,Personnes à faible revenu,Géographie,GeoCode,Value
2024,"Men+, 65 years and over","Edmonton, Alberta",,6.9
2024,Femmes+,"Edmonton, Alberta",,13.1
2024,"Women+, under 18 years","Edmonton, Alberta",,17.6
2024,"Women+, 18 to 64 years","Edmonton, Alberta",,12.1
2024,"Women+, 65 years and over","Edmonton, Alberta",,11.3
2024,Toutes les personnes,"Vancouver, Colombie-Britannique",,11.6
2024,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,10.6
2024,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,11.2
2024,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,14.1
2024,Hommes+,"Vancouver, Colombie-Britannique",,11.0
2024,"Men+, under 18 years","Vancouver, Colombie-Britannique",,9.9
2024,"Men+, 18 to 64 years","Vancouver, Colombie-Britannique",,10.8
2024,"Men+, 65 years and over","Vancouver, Colombie-Britannique",,13.0
2024,Femmes+,"Vancouver, Colombie-Britannique",,12.1
2024,"Women+, under 18 years","Vancouver, Colombie-Britannique",,11.2
2024,"Women+, 18 to 64 years","Vancouver, Colombie-Britannique",,11.5
2024,"Women+, 65 years and over","Vancouver, Colombie-Britannique",,15.1
